Id,Requester id,Group,Status,Priority,Via,Created at,Initially assigned at,Assigned at,Solved at,Updated at,CreatedToUpdated_Days,Resolution time,Satisfaction Score,Reopens,Replies,First reply time in minutes within business hours,First resolution time in minutes,First resolution time in minutes within business hours,Full resolution time in minutes,Full resolution time in minutes within business hours,Requester wait time in minutes,Requester wait time in minutes within business hours,Manual Tagging of Categories,SolvedOnly,CtoIA HOurs,IAtoS Hours,Satisfaction Rating
291699,7.25144E+12,Endorsements,Closed,Low,Mail,02-04-23 7:00,03-04-23 13:13,03-04-23 13:13,12-04-23 15:33,11-05-23 6:09,39,249,,0,2,973,14914,7594,14914,7594,1813,973,,0,31,219,
329178,7.30345E+12,Endorsements,Closed,Low,Mail,16-05-23 7:02,16-05-23 20:52,16-05-23 20:52,25-05-23 23:30,15-06-23 0:33,30,232,,0,2,713,13948,7200,13948,7200,830,713,,0,14,219,
291700,7.23461E+12,Endorsements,Closed,Low,Mail,02-04-23 7:00,03-04-23 13:16,03-04-23 13:16,12-04-23 15:30,11-05-23 6:09,39,249,,0,2,977,14911,7591,14911,7591,1817,977,,0,31,219,
306637,7.30858E+12,Endorsements,Closed,Low,Mail,19-04-23 7:00,19-04-23 15:37,19-04-23 15:37,28-04-23 17:38,27-05-23 6:08,38,227,,0,2,398,13598,6999,13598,6999,517,398,,0,9,219,
329162,7.30415E+12,Endorsements,Closed,Low,Mail,16-05-23 7:02,16-05-23 18:47,16-05-23 18:47,25-05-23 23:38,15-06-23 0:33,30,233,,0,2,588,13957,7200,13957,7200,706,588,,0,12,221,
311620,7.23588E+12,Endorsements,Closed,Low,Mail,25-04-23 7:00,27-04-23 12:04,27-04-23 12:04,06-05-23 16:55,04-06-23 6:02,40,274,,0,2,1624,16436,8396,16436,8396,3184,1624,,0,54,221,
299215,7.30218E+12,Endorsements,Closed,Low,Mail,11-04-23 7:02,11-04-23 17:54,11-04-23 17:54,21-04-23 17:17,20-05-23 6:10,39,250,,0,2,535,15016,7698,15016,7698,653,535,,0,11,240,
293168,7.23818E+12,Endorsements,Closed,Low,Mail,04-04-23 7:00,04-04-23 15:08,04-04-23 15:08,14-04-23 15:23,13-05-23 6:07,39,248,,0,2,368,14903,7584,14903,7584,488,368,,0,9,241,
317022,1.07112E+13,Endorsements,Closed,Low,Mail,02-05-23 7:00,02-05-23 12:13,02-05-23 12:13,12-05-23 12:39,07-06-23 6:43,36,246,,0,2,194,14739,7420,14739,7420,313,194,,0,6,241,
311649,7.30219E+12,Endorsements,Closed,Low,Mail,25-04-23 7:00,25-04-23 11:26,25-04-23 11:26,05-05-23 12:07,03-06-23 6:08,39,245,,0,2,147,14707,7388,14707,7388,266,147,,0,5,241,
305401,8.39924E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,19-04-23 8:51,19-04-23 8:51,29-04-23 9:52,28-05-23 6:01,40,267,,0,2,720,16013,7973,16013,7973,1551,720,,0,26,242,
293137,7.30859E+12,Endorsements,Closed,Low,Mail,04-04-23 7:00,10-04-23 10:42,10-04-23 10:42,20-04-23 12:42,19-05-23 6:12,45,390,,0,2,6480,23382,11743,23382,11743,12554,6480,,0,148,242,
302566,8.57173E+12,Endorsements,Closed,Low,Mail,14-04-23 7:00,18-04-23 21:56,18-04-23 21:56,28-04-23 16:05,27-05-23 6:08,43,345,,0,2,3600,20705,10506,20705,10506,6656,3600,,0,111,235,
318025,7.22536E+12,Endorsements,Closed,Low,Mail,03-05-23 7:00,12-05-23 15:36,12-05-23 15:36,22-05-23 10:49,11-06-23 11:34,39,460,,0,2,6891,27589,13249,27589,13249,13491,6891,,0,225,236,
305515,8.37504E+12,Endorsements,Closed,Low,Mail,18-04-23 7:02,19-04-23 12:31,19-04-23 12:31,29-04-23 10:27,28-05-23 6:01,40,267,,0,2,932,16046,8008,16046,8008,1770,932,,0,30,238,
297229,7.30307E+12,Endorsements,Closed,Low,Mail,08-04-23 7:00,14-04-23 11:05,14-04-23 11:05,27-04-23 9:56,26-05-23 6:09,48,459,,0,2,4590,27536,13736,27536,13736,9030,4590,,0,149,311,
314866,7.25146E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,28-04-23 12:24,28-04-23 12:24,11-05-23 12:23,07-06-23 6:44,40,317,,0,2,211,19043,9564,19043,9564,330,211,,0,6,312,
318183,7.29078E+12,Endorsements,Closed,Low,Mail,03-05-23 7:02,04-05-23 12:28,04-05-23 12:28,17-05-23 11:52,07-06-23 6:43,35,341,,0,2,929,20451,10253,20451,10253,1767,929,,0,30,312,
305471,8.36828E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,21-04-23 11:17,21-04-23 11:17,04-05-23 10:21,04-05-23 10:21,16,387,,0,2,2298,23241,11602,23241,11602,4593,2314,,0,77,312,
311658,7.30339E+12,Endorsements,Closed,Low,Mail,25-04-23 7:00,25-04-23 16:27,25-04-23 16:27,08-05-23 15:48,06-06-23 6:11,42,321,,0,2,448,19248,9769,19248,9769,568,448,,0,10,312,
309831,7.27248E+12,Endorsements,Closed,Low,Mail,22-04-23 7:00,28-04-23 9:47,28-04-23 9:47,11-05-23 15:52,07-06-23 6:45,46,465,,0,2,4368,27892,14092,27892,14092,8807,4368,,0,147,319,
309765,8.41988E+12,Endorsements,Closed,Low,Mail,22-04-23 7:00,29-04-23 4:22,29-04-23 4:22,12-05-23 12:50,07-06-23 6:45,46,486,,0,2,5040,29150,14630,29150,14630,9922,5040,,0,166,321,
311612,7.30311E+12,Endorsements,Closed,Low,Mail,25-04-23 7:00,25-04-23 12:04,25-04-23 12:04,08-05-23 18:41,06-06-23 6:11,42,324,,0,2,184,19421,9942,19421,9942,304,184,,0,6,319,
311627,7.31453E+12,Endorsements,Closed,Low,Mail,25-04-23 7:00,25-04-23 12:27,25-04-23 12:27,08-05-23 18:38,06-06-23 6:11,42,324,,0,2,207,19418,9938,19418,9938,327,207,,0,6,319,
313795,7.30301E+12,Endorsements,Closed,Low,Mail,27-04-23 7:00,27-04-23 21:34,27-04-23 21:34,09-05-23 16:32,07-06-23 6:09,41,298,,0,2,720,17852,9092,17852,9092,874,720,,0,15,283,
301398,7.30604E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,13-04-23 14:32,13-04-23 14:32,25-04-23 13:20,24-05-23 6:09,41,294,,0,2,333,17660,8900,17660,8900,452,333,,0,8,287,
318155,7.2346E+12,Endorsements,Closed,Low,Mail,03-05-23 7:02,03-05-23 11:46,03-05-23 11:46,15-05-23 11:43,07-06-23 6:43,35,293,,0,2,167,17561,8803,17561,8803,285,167,,0,5,288,
313842,7.3036E+12,Endorsements,Closed,Low,Mail,27-04-23 7:01,27-04-23 21:30,27-04-23 21:30,09-05-23 16:27,07-06-23 6:09,41,297,,0,2,720,17846,9088,17846,9088,869,720,,0,15,283,
313847,7.23461E+12,Endorsements,Closed,Low,Mail,27-04-23 7:02,27-04-23 21:39,27-04-23 21:39,09-05-23 16:34,07-06-23 6:09,41,298,,0,2,720,17853,9095,17853,9095,878,720,,0,15,283,
293148,7.23624E+12,Endorsements,Closed,Low,Mail,04-04-23 7:00,05-04-23 14:20,05-04-23 14:20,16-04-23 22:44,15-05-23 6:00,41,304,,0,2,1040,18224,9360,18224,9360,1880,1040,,0,32,273,
294274,7.30316E+12,Endorsements,Closed,Low,Mail,05-04-23 7:00,05-04-23 13:28,05-04-23 13:28,16-04-23 22:58,15-05-23 6:00,40,280,,0,2,268,16798,8640,16798,8640,388,268,,0,7,274,
303650,7.30262E+12,Endorsements,Closed,Low,Mail,15-04-23 7:00,21-04-23 16:37,21-04-23 16:37,03-05-23 10:05,01-06-23 6:08,47,435,,0,2,13026,26105,13026,26105,13026,26105,13025,,0,154,282,
313744,7.23465E+12,Endorsements,Closed,Low,Mail,27-04-23 7:00,27-04-23 21:28,27-04-23 21:28,09-05-23 16:26,07-06-23 6:09,41,297,,0,2,720,17846,9086,17846,9086,868,720,,0,15,283,
312722,7.3028E+12,Endorsements,Closed,Low,Mail,26-04-23 7:02,26-04-23 10:54,26-04-23 10:54,08-05-23 19:28,06-06-23 6:11,41,300,,0,2,115,18026,9268,18026,9268,232,115,,0,4,297,
314847,7.30653E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,28-04-23 11:00,28-04-23 11:00,10-05-23 19:02,07-06-23 6:44,40,300,,0,2,120,18002,9242,18002,9242,240,120,,0,4,297,
314804,7.30345E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,28-04-23 11:07,28-04-23 11:07,10-05-23 19:08,07-06-23 6:44,40,300,,0,2,127,18008,9248,18008,9248,247,127,,0,5,297,
291703,7.30268E+12,Endorsements,Closed,Low,Mail,02-04-23 7:00,07-04-23 12:38,07-04-23 12:38,19-04-23 21:39,19-04-23 21:39,18,423,,0,2,7568,25359,12960,25359,12960,25148,12749,,0,126,298,
314798,8.34994E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,28-04-23 11:02,28-04-23 11:02,10-05-23 19:04,07-06-23 6:44,40,300,,0,2,123,18004,9245,18004,9245,242,123,,0,5,297,
314839,1.03745E+13,Endorsements,Closed,Low,Mail,28-04-23 7:00,28-04-23 15:00,28-04-23 15:00,11-05-23 10:52,07-06-23 6:44,40,316,,0,2,360,18952,9472,18952,9472,480,360,,0,8,308,
314853,7.25144E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,11-05-23 19:08,11-05-23 19:08,24-05-23 16:03,13-06-23 16:36,46,633,,0,2,19143,37983,19144,37983,19144,37983,19143,,0,325,309,
314864,7.30218E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,11-05-23 19:09,11-05-23 19:09,24-05-23 16:02,13-06-23 16:36,46,633,,0,2,19142,37982,19142,37982,19142,37981,19141,,0,325,309,
314829,7.30762E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,28-04-23 11:05,28-04-23 11:05,10-05-23 19:06,07-06-23 6:44,40,300,,0,2,126,18006,9246,18006,9246,245,126,,0,5,297,
311743,7.25142E+12,Endorsements,Closed,Low,Mail,25-04-23 7:02,26-04-23 12:09,26-04-23 12:09,08-05-23 14:21,06-06-23 6:11,42,319,,0,2,910,19159,9682,19159,9682,1747,910,,0,30,291,
309832,8.52318E+12,Endorsements,Closed,Low,Mail,22-04-23 7:00,26-04-23 15:49,26-04-23 15:49,08-05-23 21:26,06-06-23 6:11,45,398,,0,2,3289,23906,12240,23906,12240,6289,3289,,0,105,294,
318151,8.26921E+12,Endorsements,Closed,Low,Mail,03-05-23 7:01,03-05-23 18:38,03-05-23 18:38,11-05-23 10:07,07-06-23 6:43,35,195,,0,2,579,11706,5828,11706,5828,697,579,,0,12,184,
318112,7.99785E+12,Endorsements,Closed,Low,Mail,03-05-23 7:00,03-05-23 19:38,03-05-23 19:38,11-05-23 11:04,07-06-23 6:43,35,196,,0,2,639,11764,5884,11764,5884,758,639,,0,13,184,
314858,7.30281E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,03-05-23 19:44,03-05-23 19:44,11-05-23 12:32,07-06-23 6:44,40,318,,0,2,4245,19052,9572,19052,9572,7965,4245,,0,133,185,
318115,9.98331E+12,Endorsements,Closed,Low,Mail,03-05-23 7:00,03-05-23 18:10,03-05-23 18:10,11-05-23 12:02,07-06-23 6:43,35,197,,0,2,551,11822,5943,11822,5943,670,551,,0,12,186,
309758,7.29078E+12,Endorsements,Closed,Low,Mail,22-04-23 7:00,27-04-23 10:51,27-04-23 10:51,04-05-23 22:19,02-06-23 6:09,41,303,,0,2,3711,18199,9360,18199,9360,7431,3711,,0,124,180,
321418,7.30312E+12,Endorsements,Closed,Low,Mail,06-05-23 7:00,08-05-23 17:54,08-05-23 17:54,16-05-23 0:36,07-06-23 6:42,32,234,,0,2,1974,14016,7200,14016,7200,3534,1974,,0,59,175,
312700,7.29451E+12,Endorsements,Closed,Low,Mail,26-04-23 7:00,28-04-23 10:37,28-04-23 10:37,05-05-23 17:00,03-06-23 6:08,38,226,,0,2,1537,13560,6961,13560,6961,3097,1537,,0,52,175,
295375,7.30258E+12,Endorsements,Closed,Low,Mail,06-04-23 7:00,10-04-23 12:31,10-04-23 12:31,17-04-23 20:29,16-05-23 6:09,40,277,,0,2,4320,16649,8610,16649,8610,8362,4320,,0,102,176,
315780,8.54234E+12,Endorsements,Closed,Low,Mail,29-04-23 7:00,02-05-23 12:17,02-05-23 12:17,09-05-23 19:39,07-06-23 6:09,39,253,,0,2,2357,15159,7840,15159,7840,4637,2357,,0,78,176,
318098,7.43412E+12,Endorsements,Closed,Low,Mail,03-05-23 7:00,03-05-23 16:17,03-05-23 16:17,11-05-23 10:38,07-06-23 6:43,35,196,,0,2,438,11738,5858,11738,5858,557,438,,0,10,187,
311625,7.31962E+12,Endorsements,Closed,Low,Mail,25-04-23 7:00,08-05-23 15:13,08-05-23 15:13,15-05-23 23:44,07-06-23 6:45,43,497,,0,2,10080,29804,15120,29804,15120,19653,10080,,0,321,177,
293890,7.30222E+12,Endorsements,Closed,Low,Mail,04-04-23 17:40,05-04-23 10:03,10-04-23 12:44,12-04-23 18:28,11-05-23 6:09,37,193,,0,2,5328,11568,5808,11568,5808,11088,5328,,0,17,177,
294226,7.30301E+12,Endorsements,Closed,Low,Mail,05-04-23 7:00,05-04-23 14:25,05-04-23 14:25,12-04-23 23:41,11-05-23 6:09,36,185,,0,2,325,11081,5760,11081,5760,445,325,,0,8,178,
293224,8.13917E+12,Endorsements,Closed,Low,Mail,04-04-23 7:00,05-04-23 12:48,05-04-23 12:48,12-04-23 22:55,11-05-23 6:09,37,208,,0,2,949,12475,6480,12475,6480,1788,949,,0,30,179,
311693,7.30258E+12,Endorsements,Closed,Low,Mail,25-04-23 7:00,08-05-23 15:38,08-05-23 15:38,16-05-23 14:54,07-06-23 6:45,43,512,,0,2,9928,30714,15475,30714,15475,19407,9928,,0,321,192,
311714,7.30349E+12,Endorsements,Closed,Low,Mail,25-04-23 7:00,08-05-23 15:54,08-05-23 15:54,16-05-23 11:50,07-06-23 6:45,43,509,,0,2,15290,30530,15290,30530,15290,30530,15291,,0,321,188,
313837,1.00319E+13,Endorsements,Closed,Low,Mail,27-04-23 7:00,27-04-23 15:20,27-04-23 15:20,05-05-23 11:10,03-06-23 6:08,37,196,,0,2,380,11770,5891,11770,5891,500,380,,0,9,188,
300368,7.2457E+12,Endorsements,Closed,Low,Mail,12-04-23 7:01,12-04-23 16:51,13-04-23 1:27,20-04-23 13:13,19-05-23 6:12,37,198,,0,2,720,11891,6013,11891,6013,1106,720,,0,10,189,
330211,8.86161E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,17-05-23 19:19,17-05-23 19:19,25-05-23 17:04,14-06-23 17:39,28,202,,0,2,619,12125,6245,12125,6245,738,619,,0,13,190,
321363,7.30356E+12,Endorsements,Closed,Low,Mail,06-05-23 7:00,09-05-23 11:42,09-05-23 11:42,16-05-23 18:31,07-06-23 6:42,32,252,,0,2,2323,15091,7771,15091,7771,4602,2323,,0,77,175,
313791,7.29079E+12,Endorsements,Closed,Low,Mail,27-04-23 7:00,28-04-23 10:47,28-04-23 10:47,05-05-23 17:10,03-06-23 6:08,37,202,,0,2,828,12130,6251,12130,6251,1667,828,,0,28,175,
318173,7.3198E+12,Endorsements,Closed,Low,Mail,03-05-23 7:02,03-05-23 19:34,03-05-23 19:34,10-05-23 20:52,07-06-23 6:43,35,182,,0,2,634,10910,5753,10910,5753,752,634,,0,13,170,
307772,8.24528E+12,Endorsements,Closed,Low,Mail,20-04-23 7:00,20-04-23 10:10,20-04-23 10:10,27-04-23 10:36,26-05-23 6:09,36,172,,0,2,70,10296,5136,10296,5136,190,70,,0,4,169,
303625,7.30582E+12,Endorsements,Closed,Low,Mail,15-04-23 7:00,20-04-23 10:13,20-04-23 10:13,27-04-23 10:39,26-05-23 6:09,41,292,,0,2,3673,17499,8739,17499,8739,7393,3673,,0,124,169,
303646,7.27348E+12,Endorsements,Closed,Low,Mail,15-04-23 7:00,20-04-23 10:14,20-04-23 10:14,27-04-23 10:46,26-05-23 6:09,41,292,,0,2,3675,17506,8747,17506,8747,7394,3675,,0,124,169,
306574,7.30291E+12,Endorsements,Closed,Low,Mail,19-04-23 7:00,20-04-23 10:18,20-04-23 10:18,27-04-23 10:48,26-05-23 6:09,37,196,,0,2,798,11748,5869,11748,5869,1638,798,,0,28,169,
296667,7.3035E+12,Endorsements,Closed,Low,Mail,07-04-23 9:59,10-04-23 12:58,10-04-23 12:58,17-04-23 13:03,16-05-23 6:09,39,243,,0,2,3031,14584,7384,14584,7384,5911,3031,,0,75,169,
307745,7.30219E+12,Endorsements,Closed,Low,Mail,20-04-23 7:00,20-04-23 10:21,20-04-23 10:21,27-04-23 10:56,26-05-23 6:09,36,172,,0,2,82,10316,5156,10316,5156,202,82,,0,4,169,
327217,9.04486E+12,Endorsements,Closed,Low,Mail,13-05-23 7:00,15-05-23 15:21,15-05-23 15:21,22-05-23 17:24,11-06-23 17:37,29,226,,0,2,1821,13584,6984,13584,6984,3381,1821,,0,57,171,
321351,7.30311E+12,Endorsements,Closed,Low,Mail,06-05-23 7:00,09-05-23 15:36,09-05-23 15:36,16-05-23 20:07,07-06-23 6:42,32,253,,0,2,2556,15187,7867,15187,7867,4836,2556,,0,81,173,
302548,7.29077E+12,Endorsements,Closed,Low,Mail,14-04-23 7:00,14-04-23 11:57,14-04-23 11:57,21-04-23 16:05,20-05-23 6:09,36,177,,0,2,2391,10625,5465,10625,5465,4670,2390,,0,5,173,
301421,7.30291E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,14-04-23 11:57,14-04-23 11:57,21-04-23 17:00,20-05-23 6:09,37,202,,0,2,3117,12120,6241,12120,6241,6117,3117,,0,29,174,
321961,7.7112E+12,Endorsements,Closed,Low,Mail,07-05-23 7:00,09-05-23 12:06,09-05-23 12:06,16-05-23 17:08,07-06-23 6:41,31,226,,0,2,1627,13568,6969,13568,6969,3187,1627,,0,54,174,
317034,9.67075E+12,Endorsements,Closed,Low,Mail,02-05-23 7:00,02-05-23 12:16,02-05-23 12:16,09-05-23 17:57,07-06-23 6:09,36,179,,0,2,197,10737,5577,10737,5577,316,197,,0,6,174,
312715,7.30359E+12,Endorsements,Closed,Low,Mail,26-04-23 7:02,26-04-23 13:08,26-04-23 13:08,03-05-23 18:43,01-06-23 6:08,36,180,,0,2,249,10782,5624,10782,5624,367,249,,0,7,174,
296324,7.2234E+12,Endorsements,Closed,Low,Mail,06-04-23 18:42,10-04-23 13:23,10-04-23 13:23,17-04-23 19:51,16-05-23 6:09,39,265,,0,2,3017,15909,7989,15909,7989,6062,3017,,0,91,175,
321348,7.30302E+12,Endorsements,Closed,Low,Mail,06-05-23 7:00,08-05-23 17:51,08-05-23 17:51,16-05-23 0:38,07-06-23 6:42,32,234,,0,2,1971,14018,7200,14018,7200,3531,1971,,0,59,175,
329170,7.30214E+12,Endorsements,Closed,Low,Mail,16-05-23 7:02,16-05-23 13:23,16-05-23 13:23,23-05-23 20:10,12-06-23 20:38,28,181,,0,2,263,10868,5711,10868,5711,381,263,,0,7,175,
314834,7.30228E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,28-04-23 10:43,28-04-23 10:43,05-05-23 17:25,03-06-23 6:08,36,178,,0,2,104,10705,5545,10705,5545,223,104,,0,4,175,
330262,1.01107E+13,Endorsements,Closed,Low,Mail,17-05-23 7:00,24-05-23 10:34,24-05-23 10:34,31-05-23 16:51,31-05-23 16:51,14,346,,0,2,5135,20751,10551,20751,10551,10481,5322,,0,172,175,
313460,7.30252E+12,Endorsements,Closed,Low,Mail,26-04-23 17:45,28-04-23 11:35,03-05-23 15:01,05-05-23 15:04,03-06-23 6:08,38,213,,0,2,4876,12799,6319,12799,6319,9916,4876,,0,42,172,
306644,7.27339E+12,Endorsements,Closed,Low,Mail,19-04-23 7:00,19-04-23 11:58,19-04-23 11:58,26-04-23 15:26,25-05-23 6:10,36,176,,0,2,179,10587,5427,10587,5427,298,179,,0,5,172,
315750,8.28225E+12,Endorsements,Closed,Low,Mail,29-04-23 7:00,02-05-23 11:51,02-05-23 11:51,09-05-23 15:44,07-06-23 6:09,39,249,,0,2,2331,14924,7604,14924,7604,4611,2331,,0,77,172,
321386,7.23461E+12,Endorsements,Closed,Low,Mail,06-05-23 7:00,09-05-23 15:23,09-05-23 15:23,16-05-23 19:28,07-06-23 6:42,32,252,,0,2,2544,15149,7829,15149,7829,4823,2544,,0,81,173,
321960,7.25141E+12,Endorsements,Closed,Low,Mail,07-05-23 7:00,08-05-23 11:53,08-05-23 11:53,15-05-23 15:10,07-06-23 6:41,31,200,,0,2,893,12011,6131,12011,6131,1733,893,,0,29,172,
294293,7.26225E+12,Endorsements,Closed,Low,Mail,05-04-23 7:00,05-04-23 18:01,05-04-23 18:01,13-04-23 18:28,12-05-23 6:11,37,203,,0,2,541,12208,6329,12208,6329,661,541,,0,12,193,
294322,7.23853E+12,Endorsements,Closed,Low,Mail,05-04-23 7:00,05-04-23 18:16,05-04-23 18:16,14-04-23 10:20,13-05-23 6:07,38,219,,0,2,556,13160,6561,13160,6561,676,556,,0,12,209,
306596,7.30321E+12,Endorsements,Closed,Low,Mail,19-04-23 7:00,19-04-23 23:25,19-04-23 23:25,28-04-23 17:15,27-05-23 6:08,38,226,,0,2,720,13575,6976,13575,6976,985,720,,0,17,210,
305426,7.30569E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,18-04-23 18:45,18-04-23 18:45,27-04-23 12:42,26-05-23 6:09,38,222,,0,2,590,13302,6703,13302,6703,710,590,,0,12,210,
323419,7.30282E+12,Endorsements,Closed,Low,Mail,09-05-23 11:43,09-05-23 18:17,09-05-23 18:17,18-05-23 12:27,07-06-23 12:36,29,217,,0,2,393,13004,6524,13004,6524,2923,1483,,0,7,211,
307718,7.30281E+12,Endorsements,Closed,Low,Mail,20-04-23 7:00,26-04-23 16:02,26-04-23 16:02,05-05-23 11:16,03-06-23 6:08,44,364,,0,2,4743,21856,10937,21856,10937,9182,4743,,0,154,212,
293207,7.22377E+12,Endorsements,Closed,Low,Mail,04-04-23 7:00,04-04-23 12:25,04-04-23 12:25,12-04-23 23:05,11-05-23 6:09,37,208,,0,2,205,12485,6480,12485,6480,325,205,,0,6,203,
293226,8.8576E+12,Endorsements,Closed,Low,Mail,04-04-23 7:01,04-04-23 12:29,04-04-23 12:29,12-04-23 23:10,11-05-23 6:09,37,208,,0,2,210,12489,6480,12489,6480,328,210,,0,6,203,
295443,7.25146E+12,Endorsements,Closed,Low,Mail,06-04-23 7:02,07-04-23 13:01,07-04-23 13:01,15-04-23 23:14,14-05-23 6:01,38,232,,0,2,7200,13932,7200,13932,7200,13933,7200,,0,30,203,
327234,9.35418E+12,Endorsements,Closed,Low,Mail,13-05-23 7:00,15-05-23 11:53,15-05-23 11:53,23-05-23 23:41,13-06-23 0:33,31,257,,0,2,1613,15401,7920,15401,7920,3173,1613,,0,53,204,
327226,9.33192E+12,Endorsements,Closed,Low,Mail,13-05-23 7:00,15-05-23 11:49,15-05-23 11:49,23-05-23 23:46,13-06-23 0:33,31,257,,0,2,1609,15407,7920,15407,7920,3169,1609,,0,53,204,
293106,9.44519E+12,Endorsements,Closed,Low,Mail,04-04-23 7:00,04-04-23 12:30,04-04-23 12:30,13-04-23 0:20,11-05-23 6:09,37,209,,0,2,211,12560,6480,12560,6480,330,211,,0,6,204,
305517,7.99621E+12,Endorsements,Closed,Low,Mail,18-04-23 7:02,19-04-23 22:27,19-04-23 22:27,28-04-23 12:17,27-05-23 6:08,39,245,,0,2,1440,14716,7398,14716,7398,2365,1440,,0,40,206,
305495,7.70019E+12,Endorsements,Closed,Low,Mail,18-04-23 7:01,18-04-23 18:45,20-04-23 10:02,27-04-23 9:30,26-05-23 6:09,38,218,,0,2,1503,13109,6511,13109,6511,3060,1502,,0,12,207,
327668,7.32226E+12,Endorsements,Closed,Low,Mail,14-05-23 7:00,15-05-23 12:08,15-05-23 12:08,23-05-23 23:59,13-06-23 0:33,30,233,,0,2,908,13979,7200,13979,7200,1748,908,,0,30,204,
316240,9.35832E+12,Endorsements,Closed,Low,Mail,30-04-23 7:00,02-05-23 12:38,02-05-23 12:38,11-05-23 12:29,07-06-23 6:44,38,270,,0,2,1658,16170,8130,16170,8130,3218,1658,,0,54,216,
313826,7.30355E+12,Endorsements,Closed,Low,Mail,27-04-23 7:00,27-04-23 17:07,27-04-23 17:07,06-05-23 16:52,04-06-23 6:02,38,226,,0,2,488,13552,6952,13552,6952,607,488,,0,11,216,
306577,7.85524E+12,Endorsements,Closed,Low,Mail,19-04-23 7:00,19-04-23 16:34,19-04-23 16:34,28-04-23 17:34,27-05-23 6:08,38,227,,0,2,455,13594,6995,13594,6995,574,455,,0,10,217,
291680,7.30263E+12,Endorsements,Closed,Low,Mail,02-04-23 7:00,03-04-23 14:47,03-04-23 14:47,12-04-23 15:37,11-05-23 6:09,39,249,,0,2,1068,14917,7597,14917,7597,1907,1068,,0,32,217,
299164,7.30287E+12,Endorsements,Closed,Low,Mail,11-04-23 7:00,11-04-23 10:05,11-04-23 10:05,20-04-23 11:43,19-05-23 6:12,38,221,,0,2,66,13243,6643,13243,6643,185,66,,0,4,218,
299220,7.30322E+12,Endorsements,Closed,Low,Mail,11-04-23 7:02,11-04-23 15:25,11-04-23 15:25,20-04-23 11:41,19-05-23 6:12,38,221,,0,2,70,13239,6642,13239,6642,188,70,,0,9,213,
305409,7.30583E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,19-04-23 17:50,19-04-23 17:50,26-04-23 18:04,25-05-23 6:10,37,203,,0,2,1251,12184,6304,12184,6304,2090,1251,,0,35,169,
307278,7.22468E+12,Endorsements,Closed,Low,Mail,19-04-23 15:23,19-04-23 18:49,19-04-23 18:49,27-04-23 20:16,26-05-23 6:09,37,197,,0,2,205,11813,6053,11813,6053,11813,6053,,0,4,194,
316986,7.27678E+12,Endorsements,Closed,Low,Mail,02-05-23 7:00,02-05-23 17:46,02-05-23 17:46,10-05-23 19:53,07-06-23 6:44,36,205,,0,2,526,12293,6414,12293,6414,646,526,,0,11,195,
312655,7.30569E+12,Endorsements,Closed,Low,Mail,26-04-23 7:00,08-05-23 14:44,08-05-23 14:44,16-05-23 15:46,07-06-23 6:44,42,489,,0,2,8985,29326,14806,29326,14806,17744,8985,,0,296,194,
296567,7.30274E+12,Endorsements,Closed,Low,Mail,07-04-23 7:00,10-04-23 15:46,10-04-23 15:46,18-04-23 17:39,17-05-23 6:11,40,275,,0,2,4039,16479,8440,16479,8440,7758,4039,,0,81,194,
299098,7.22436E+12,Endorsements,Closed,Low,Mail,11-04-23 7:00,12-04-23 1:07,12-04-23 1:07,20-04-23 1:25,18-05-23 6:08,37,210,,0,2,720,12625,6480,12625,6480,1087,720,,0,19,193,
291686,7.23582E+12,Endorsements,Closed,Low,Mail,02-04-23 7:00,03-04-23 11:17,03-04-23 11:17,11-04-23 11:52,10-05-23 6:11,38,221,,0,2,858,13252,6652,13252,6652,1698,858,,0,29,193,
297225,1.02101E+13,Endorsements,Closed,Low,Mail,08-04-23 7:00,10-04-23 17:59,10-04-23 17:59,18-04-23 19:48,17-05-23 6:11,39,253,,0,2,1979,15169,7849,15169,7849,3539,1979,,0,59,194,
317023,7.30252E+12,Endorsements,Closed,Low,Mail,02-05-23 7:00,02-05-23 12:19,02-05-23 12:19,10-05-23 19:58,07-06-23 6:43,36,205,,0,2,200,12298,6418,12298,6418,319,200,,0,6,200,
317038,7.30291E+12,Endorsements,Closed,Low,Mail,02-05-23 7:00,02-05-23 12:05,02-05-23 12:05,10-05-23 19:38,07-06-23 6:43,36,205,,0,2,186,12278,6399,12278,6399,306,186,,0,6,200,
